Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2014-07-04,2:51 AM,60°F,47°F,62°%,WSW,8°mph,0°mph,29.55°in,0.0°in,Fair
2014-07-04,3:51 AM,60°F,49°F,67°%,WSW,7°mph,0°mph,29.57°in,0.0°in,Fair
2014-07-04,4:51 AM,62°F,50°F,65°%,W,7°mph,0°mph,29.58°in,0.0°in,Fair
2014-07-04,5:51 AM,61°F,50°F,67°%,W,6°mph,0°mph,29.59°in,0.0°in,Fair
2014-07-04,6:51 AM,65°F,52°F,63°%,WNW,7°mph,0°mph,29.60°in,0.0°in,Fair
2014-07-04,7:51 AM,69°F,53°F,57°%,NW,6°mph,0°mph,29.62°in,0.0°in,Fair
2014-07-04,8:51 AM,73°F,53°F,49°%,NNE,6°mph,0°mph,29.63°in,0.0°in,Fair
2014-07-04,9:51 AM,74°F,52°F,46°%,NNW,7°mph,0°mph,29.64°in,0.0°in,Fair
2014-07-04,10:51 AM,76°F,49°F,38°%,NE,8°mph,0°mph,29.63°in,0.0°in,Fair
2014-07-04,11:51 AM,76°F,50°F,40°%,E,6°mph,0°mph,29.63°in,0.0°in,Partly Cloudy
2014-07-04,12:51 PM,78°F,48°F,35°%,NE,9°mph,0°mph,29.63°in,0.0°in,Mostly Cloudy
2014-07-04,1:51 PM,79°F,48°F,34°%,NE,8°mph,0°mph,29.63°in,0.0°in,Partly Cloudy
2014-07-04,2:51 PM,78°F,47°F,33°%,E,8°mph,0°mph,29.62°in,0.0°in,Fair
2014-07-04,3:51 PM,78°F,48°F,35°%,ENE,12°mph,0°mph,29.61°in,0.0°in,Mostly Cloudy
2014-07-04,4:51 PM,77°F,48°F,36°%,ENE,10°mph,0°mph,29.60°in,0.0°in,Mostly Cloudy
2014-07-04,5:51 PM,76°F,46°F,35°%,E,10°mph,0°mph,29.60°in,0.0°in,Fair
2014-07-04,6:51 PM,75°F,48°F,38°%,E,10°mph,0°mph,29.60°in,0.0°in,Fair
2014-07-04,7:51 PM,73°F,48°F,41°%,E,8°mph,0°mph,29.61°in,0.0°in,Fair
2014-07-04,8:51 PM,71°F,50°F,47°%,E,6°mph,0°mph,29.60°in,0.0°in,Fair
2014-07-04,9:51 PM,70°F,52°F,53°%,E,5°mph,0°mph,29.62°in,0.0°in,Partly Cloudy
2014-07-04,10:51 PM,68°F,54°F,61°%,ESE,6°mph,0°mph,29.61°in,0.0°in,Partly Cloudy
2014-07-04,11:51 PM,68°F,55°F,63°%,ESE,3°mph,0°mph,29.61°in,0.0°in,Haze
2014-07-05,12:51 AM,67°F,56°F,68°%,SE,3°mph,0°mph,29.59°in,0.0°in,Haze
2014-07-05,1:51 AM,66°F,54°F,65°%,S,5°mph,0°mph,29.59°in,0.0°in,Haze
2014-07-05,2:51 AM,66°F,52°F,60°%,S,3°mph,0°mph,29.59°in,0.0°in,Haze
2014-07-05,3:51 AM,65°F,52°F,63°%,S,3°mph,0°mph,29.59°in,0.0°in,Haze
2014-07-05,4:51 AM,64°F,52°F,65°%,S,5°mph,0°mph,29.59°in,0.0°in,Haze
2014-07-05,5:51 AM,64°F,52°F,65°%,S,3°mph,0°mph,29.59°in,0.0°in,Mostly Cloudy
2014-07-05,6:51 AM,66°F,53°F,63°%,S,6°mph,0°mph,29.58°in,0.0°in,Mostly Cloudy
2014-07-05,7:51 AM,69°F,54°F,58°%,S,6°mph,0°mph,29.57°in,0.0°in,Mostly Cloudy
2014-07-05,8:51 AM,73°F,56°F,55°%,SSW,9°mph,0°mph,29.60°in,0.0°in,Mostly Cloudy
2014-07-05,9:51 AM,76°F,55°F,48°%,SSW,13°mph,0°mph,29.59°in,0.0°in,Cloudy
2014-07-05,10:51 AM,78°F,54°F,43°%,SSW,12°mph,0°mph,29.56°in,0.0°in,Cloudy
2014-07-05,11:51 AM,78°F,54°F,43°%,SSW,14°mph,21°mph,29.54°in,0.0°in,Cloudy
2014-07-05,12:51 PM,78°F,54°F,43°%,SW,14°mph,0°mph,29.54°in,0.0°in,Cloudy
2014-07-05,1:51 PM,78°F,55°F,45°%,SW,15°mph,22°mph,29.51°in,0.0°in,Cloudy
2014-07-05,2:51 PM,78°F,54°F,43°%,WSW,13°mph,0°mph,29.49°in,0.0°in,Cloudy
2014-07-05,3:51 PM,79°F,54°F,42°%,S,15°mph,0°mph,29.47°in,0.0°in,Cloudy
2014-07-05,4:51 PM,79°F,55°F,44°%,SSW,14°mph,0°mph,29.45°in,0.0°in,Cloudy
2014-07-05,5:51 PM,78°F,55°F,45°%,SSW,16°mph,0°mph,29.44°in,0.0°in,Cloudy
2014-07-05,6:51 PM,76°F,55°F,48°%,SSW,12°mph,0°mph,29.42°in,0.0°in,Cloudy
2014-07-05,7:51 PM,73°F,59°F,61°%,SSW,12°mph,0°mph,29.42°in,0.0°in,Light Rain
2014-07-05,8:51 PM,71°F,61°F,70°%,SSW,7°mph,0°mph,29.42°in,0.0°in,Light Rain
2014-07-05,9:51 PM,71°F,62°F,73°%,SSW,6°mph,0°mph,29.41°in,0.0°in,Cloudy
2014-07-05,10:51 PM,71°F,60°F,68°%,SSW,9°mph,0°mph,29.40°in,0.0°in,Cloudy
2014-07-05,11:51 PM,71°F,60°F,68°%,SSW,12°mph,0°mph,29.38°in,0.0°in,Cloudy
2014-07-06,12:51 AM,69°F,60°F,73°%,SW,9°mph,0°mph,29.37°in,0.0°in,Partly Cloudy
2014-07-06,1:51 AM,68°F,59°F,73°%,SSW,9°mph,0°mph,29.36°in,0.0°in,Partly Cloudy
2014-07-06,2:51 AM,68°F,59°F,73°%,SSW,15°mph,0°mph,29.34°in,0.0°in,Mostly Cloudy
2014-07-06,3:51 AM,67°F,59°F,76°%,SSW,6°mph,0°mph,29.32°in,0.0°in,Partly Cloudy
2014-07-06,4:51 AM,66°F,59°F,78°%,SSW,6°mph,0°mph,29.29°in,0.0°in,Partly Cloudy
2014-07-06,5:51 AM,66°F,58°F,75°%,S,6°mph,0°mph,29.28°in,0.0°in,Partly Cloudy
2014-07-06,6:51 AM,67°F,59°F,76°%,S,8°mph,0°mph,29.29°in,0.0°in,Mostly Cloudy
2014-07-06,7:51 AM,69°F,60°F,73°%,S,9°mph,0°mph,29.29°in,0.0°in,Cloudy
2014-07-06,8:51 AM,71°F,62°F,73°%,SSW,13°mph,0°mph,29.28°in,0.0°in,Mostly Cloudy
2014-07-06,9:51 AM,76°F,65°F,69°%,SW,8°mph,0°mph,29.27°in,0.0°in,Mostly Cloudy
2014-07-06,10:51 AM,79°F,67°F,66°%,SW,13°mph,0°mph,29.24°in,0.0°in,Mostly Cloudy
2014-07-06,11:51 AM,82°F,70°F,67°%,SSW,14°mph,0°mph,29.22°in,0.0°in,Mostly Cloudy
2014-07-06,12:26 PM,82°F,70°F,67°%,SSW,14°mph,0°mph,29.23°in,0.0°in,Cloudy
2014-07-06,12:51 PM,81°F,71°F,72°%,WSW,15°mph,22°mph,29.23°in,0.0°in,Cloudy
2014-07-06,1:43 PM,85°F,72°F,65°%,SSW,10°mph,20°mph,29.19°in,0.0°in,Mostly Cloudy
2014-07-06,1:51 PM,84°F,71°F,65°%,SSW,12°mph,0°mph,29.19°in,0.0°in,Mostly Cloudy
2014-07-06,2:51 PM,86°F,71°F,61°%,WSW,12°mph,0°mph,29.16°in,0.0°in,Partly Cloudy
2014-07-06,3:51 PM,88°F,72°F,59°%,SSW,18°mph,23°mph,29.13°in,0.0°in,Partly Cloudy
2014-07-06,4:51 PM,89°F,72°F,57°%,SSW,21°mph,25°mph,29.10°in,0.0°in,Mostly Cloudy / Windy
2014-07-06,5:51 PM,87°F,71°F,59°%,SW,20°mph,24°mph,29.10°in,0.0°in,Cloudy
2014-07-06,6:51 PM,85°F,70°F,61°%,WSW,17°mph,24°mph,29.12°in,0.0°in,Mostly Cloudy
2014-07-06,7:51 PM,84°F,68°F,58°%,SW,15°mph,25°mph,29.11°in,0.0°in,Mostly Cloudy
2014-07-06,8:51 PM,82°F,71°F,69°%,SSW,15°mph,24°mph,29.09°in,0.0°in,Mostly Cloudy
2014-07-06,9:51 PM,82°F,71°F,69°%,SSW,13°mph,22°mph,29.11°in,0.0°in,Cloudy
2014-07-06,10:51 PM,82°F,71°F,69°%,SW,15°mph,0°mph,29.09°in,0.0°in,Mostly Cloudy
2014-07-06,11:51 PM,81°F,71°F,72°%,SW,15°mph,0°mph,29.08°in,0.0°in,Cloudy
2014-07-07,12:51 AM,82°F,70°F,67°%,SW,17°mph,25°mph,29.05°in,0.0°in,Cloudy
2014-07-07,1:42 AM,81°F,70°F,69°%,WSW,20°mph,26°mph,29.05°in,0.0°in,Thunder
2014-07-07,1:51 AM,79°F,70°F,74°%,NW,22°mph,37°mph,29.08°in,0.1°in,Light Rain with Thunder
2014-07-07,1:55 AM,74°F,69°F,85°%,WSW,24°mph,37°mph,29.08°in,0.2°in,Heavy T-Storm / Windy
2014-07-07,2:03 AM,72°F,68°F,87°%,WSW,14°mph,31°mph,29.06°in,0.3°in,Light Rain with Thunder
2014-07-07,2:51 AM,74°F,70°F,87°%,WSW,13°mph,22°mph,29.07°in,0.4°in,Cloudy
2014-07-07,3:51 AM,74°F,70°F,87°%,SW,12°mph,0°mph,29.06°in,0.0°in,Cloudy
2014-07-07,4:51 AM,74°F,70°F,87°%,SW,13°mph,0°mph,29.05°in,0.0°in,Partly Cloudy
2014-07-07,5:51 AM,74°F,71°F,91°%,WSW,9°mph,0°mph,29.05°in,0.0°in,Partly Cloudy
2014-07-07,6:14 AM,75°F,71°F,87°%,SW,10°mph,0°mph,29.06°in,0.0°in,Mostly Cloudy
2014-07-07,6:51 AM,76°F,72°F,87°%,W,10°mph,0°mph,29.07°in,0.0°in,Mostly Cloudy
2014-07-07,7:28 AM,77°F,72°F,84°%,W,9°mph,0°mph,29.07°in,0.0°in,Partly Cloudy
2014-07-07,7:51 AM,77°F,72°F,84°%,W,9°mph,0°mph,29.08°in,0.0°in,Mostly Cloudy
2014-07-07,8:51 AM,78°F,72°F,81°%,W,9°mph,0°mph,29.08°in,0.0°in,Mostly Cloudy
2014-07-07,9:30 AM,80°F,72°F,76°%,W,8°mph,0°mph,29.09°in,0.0°in,Partly Cloudy
2014-07-07,9:51 AM,81°F,72°F,74°%,SW,6°mph,0°mph,29.09°in,0.0°in,Partly Cloudy
2014-07-07,10:12 AM,80°F,71°F,74°%,W,6°mph,0°mph,29.09°in,0.0°in,Mostly Cloudy
2014-07-07,10:51 AM,82°F,71°F,69°%,WNW,9°mph,0°mph,29.09°in,0.0°in,Mostly Cloudy
2014-07-07,11:51 AM,85°F,70°F,61°%,W,9°mph,0°mph,29.08°in,0.0°in,Mostly Cloudy
2014-07-07,12:51 PM,86°F,66°F,51°%,WNW,10°mph,0°mph,29.07°in,0.0°in,Partly Cloudy
2014-07-07,1:51 PM,88°F,64°F,45°%,W,13°mph,0°mph,29.08°in,0.0°in,Mostly Cloudy
2014-07-07,2:51 PM,88°F,63°F,43°%,WNW,15°mph,20°mph,29.07°in,0.0°in,Mostly Cloudy
2014-07-07,3:51 PM,89°F,64°F,43°%,WNW,14°mph,0°mph,29.05°in,0.0°in,Mostly Cloudy
2014-07-07,4:51 PM,86°F,61°F,43°%,WNW,10°mph,0°mph,29.06°in,0.0°in,Mostly Cloudy
2014-07-07,5:51 PM,86°F,58°F,38°%,WSW,12°mph,0°mph,29.08°in,0.0°in,Mostly Cloudy
2014-07-07,6:51 PM,86°F,62°F,44°%,W,12°mph,0°mph,29.09°in,0.0°in,Mostly Cloudy
2014-07-07,7:51 PM,83°F,62°F,49°%,W,12°mph,0°mph,29.09°in,0.0°in,Mostly Cloudy
2014-07-07,8:51 PM,82°F,63°F,52°%,WSW,7°mph,0°mph,29.07°in,0.0°in,Mostly Cloudy
2014-07-07,9:51 PM,80°F,63°F,56°%,W,5°mph,0°mph,29.08°in,0.0°in,Mostly Cloudy
2014-07-07,10:51 PM,80°F,64°F,58°%,W,3°mph,0°mph,29.07°in,0.0°in,Mostly Cloudy
2014-07-07,11:51 PM,80°F,64°F,58°%,SSW,7°mph,0°mph,29.02°in,0.0°in,Cloudy
2014-07-08,12:51 AM,79°F,65°F,62°%,SSW,8°mph,0°mph,28.99°in,0.0°in,Cloudy
2014-07-08,1:51 AM,79°F,66°F,64°%,SSW,7°mph,0°mph,28.99°in,0.0°in,Mostly Cloudy
2014-07-08,2:51 AM,78°F,66°F,66°%,S,8°mph,0°mph,28.98°in,0.0°in,Mostly Cloudy
2014-07-08,3:51 AM,78°F,66°F,66°%,SSW,10°mph,0°mph,28.95°in,0.0°in,Mostly Cloudy
2014-07-08,4:51 AM,76°F,69°F,79°%,SW,14°mph,0°mph,28.93°in,0.0°in,Mostly Cloudy
2014-07-08,5:51 AM,77°F,69°F,76°%,SW,16°mph,26°mph,28.93°in,0.0°in,Cloudy
2014-07-08,6:14 AM,73°F,69°F,87°%,SW,18°mph,30°mph,28.92°in,0.1°in,Heavy Rain
2014-07-08,6:26 AM,73°F,70°F,90°%,W,12°mph,0°mph,28.93°in,0.2°in,Light Rain
2014-07-08,6:35 AM,73°F,70°F,90°%,WNW,10°mph,0°mph,28.93°in,0.4°in,Heavy Rain
2014-07-08,6:42 AM,73°F,71°F,93°%,W,8°mph,0°mph,28.93°in,0.5°in,Rain
2014-07-08,6:51 AM,73°F,71°F,93°%,W,7°mph,0°mph,28.93°in,0.5°in,Rain
2014-07-08,7:46 AM,73°F,70°F,88°%,WNW,17°mph,25°mph,28.97°in,0.0°in,Cloudy
2014-07-08,7:51 AM,73°F,68°F,84°%,WNW,9°mph,25°mph,28.97°in,0.0°in,Cloudy
2014-07-08,8:24 AM,73°F,66°F,79°%,W,14°mph,0°mph,28.99°in,0.0°in,Mostly Cloudy
2014-07-08,8:45 AM,73°F,64°F,73°%,WNW,17°mph,0°mph,29.01°in,0.0°in,Mostly Cloudy
2014-07-08,8:51 AM,73°F,65°F,76°%,WNW,13°mph,23°mph,29.01°in,0.0°in,Mostly Cloudy
2014-07-08,9:28 AM,75°F,64°F,69°%,NW,20°mph,23°mph,29.03°in,0.0°in,Mostly Cloudy
2014-07-08,9:51 AM,76°F,63°F,64°%,WNW,16°mph,23°mph,29.04°in,0.0°in,Mostly Cloudy
2014-07-08,10:51 AM,77°F,61°F,58°%,W,14°mph,0°mph,29.04°in,0.0°in,Fair
2014-07-08,11:51 AM,79°F,61°F,54°%,W,20°mph,0°mph,29.07°in,0.0°in,Partly Cloudy
2014-07-08,12:51 PM,81°F,60°F,49°%,W,17°mph,25°mph,29.07°in,0.0°in,Partly Cloudy
2014-07-08,1:51 PM,81°F,59°F,47°%,W,16°mph,0°mph,29.07°in,0.0°in,Mostly Cloudy
2014-07-08,2:51 PM,82°F,58°F,44°%,W,17°mph,24°mph,29.07°in,0.0°in,Mostly Cloudy
2014-07-08,3:51 PM,83°F,58°F,42°%,W,20°mph,25°mph,29.08°in,0.0°in,Mostly Cloudy
2014-07-08,4:51 PM,82°F,57°F,42°%,WNW,17°mph,23°mph,29.10°in,0.0°in,Mostly Cloudy
2014-07-08,5:51 PM,81°F,57°F,44°%,WNW,16°mph,26°mph,29.10°in,0.0°in,Mostly Cloudy
2014-07-08,6:51 PM,80°F,58°F,47°%,WNW,15°mph,21°mph,29.11°in,0.0°in,Mostly Cloudy
2014-07-08,7:51 PM,79°F,57°F,47°%,WNW,16°mph,24°mph,29.12°in,0.0°in,Fair
2014-07-08,8:51 PM,77°F,57°F,50°%,WNW,10°mph,0°mph,29.14°in,0.0°in,Fair
2014-07-08,9:51 PM,75°F,57°F,53°%,WNW,12°mph,0°mph,29.16°in,0.0°in,Fair
2014-07-08,10:51 PM,74°F,57°F,55°%,W,7°mph,0°mph,29.16°in,0.0°in,Fair
2014-07-08,11:51 PM,72°F,58°F,61°%,W,8°mph,0°mph,29.17°in,0.0°in,Fair
2014-07-09,12:51 AM,71°F,57°F,61°%,W,8°mph,0°mph,29.18°in,0.0°in,Fair
2014-07-09,1:51 AM,69°F,58°F,68°%,CALM,0°mph,0°mph,29.19°in,0.0°in,Fair
2014-07-09,2:51 AM,68°F,58°F,70°%,W,3°mph,0°mph,29.19°in,0.0°in,Fair
2014-07-09,3:51 AM,66°F,58°F,75°%,CALM,0°mph,0°mph,29.20°in,0.0°in,Fair
2014-07-09,4:51 AM,66°F,59°F,78°%,W,3°mph,0°mph,29.21°in,0.0°in,Partly Cloudy
2014-07-09,5:51 AM,65°F,60°F,84°%,NW,6°mph,0°mph,29.22°in,0.0°in,Partly Cloudy
2014-07-09,6:51 AM,68°F,60°F,76°%,NW,7°mph,0°mph,29.23°in,0.0°in,Fair
2014-07-09,7:51 AM,70°F,59°F,68°%,WNW,5°mph,0°mph,29.25°in,0.0°in,Partly Cloudy
2014-07-09,8:51 AM,72°F,59°F,64°%,VAR,3°mph,0°mph,29.26°in,0.0°in,Partly Cloudy
2014-07-09,9:51 AM,74°F,57°F,55°%,NNW,10°mph,0°mph,29.27°in,0.0°in,Fair
2014-07-09,10:51 AM,75°F,57°F,53°%,WNW,7°mph,0°mph,29.27°in,0.0°in,Partly Cloudy
2014-07-09,11:51 AM,76°F,55°F,48°%,NW,9°mph,0°mph,29.27°in,0.0°in,Mostly Cloudy
2014-07-09,12:51 PM,78°F,56°F,46°%,WNW,7°mph,0°mph,29.28°in,0.0°in,Partly Cloudy
2014-07-09,1:51 PM,77°F,59°F,54°%,ENE,9°mph,0°mph,29.28°in,0.0°in,Partly Cloudy
2014-07-09,2:51 PM,77°F,59°F,54°%,E,8°mph,0°mph,29.28°in,0.0°in,Partly Cloudy
2014-07-09,3:51 PM,79°F,57°F,47°%,VAR,3°mph,0°mph,29.28°in,0.0°in,Partly Cloudy
2014-07-09,4:51 PM,78°F,58°F,50°%,ENE,16°mph,0°mph,29.28°in,0.0°in,Partly Cloudy
2014-07-09,5:51 PM,79°F,55°F,44°%,N,9°mph,0°mph,29.30°in,0.0°in,Fair
2014-07-09,6:51 PM,76°F,58°F,54°%,ENE,8°mph,0°mph,29.31°in,0.0°in,Fair
2014-07-09,7:51 PM,74°F,57°F,55°%,NE,9°mph,0°mph,29.33°in,0.0°in,Fair
2014-07-09,8:51 PM,71°F,57°F,61°%,NE,7°mph,0°mph,29.35°in,0.0°in,Fair
2014-07-09,9:51 PM,69°F,58°F,68°%,NE,6°mph,0°mph,29.37°in,0.0°in,Fair
2014-07-09,10:51 PM,68°F,60°F,76°%,E,6°mph,0°mph,29.38°in,0.0°in,Fair
2014-07-09,11:51 PM,68°F,60°F,76°%,SE,3°mph,0°mph,29.39°in,0.0°in,Fair
2014-07-10,12:51 AM,67°F,60°F,79°%,CALM,0°mph,0°mph,29.41°in,0.0°in,Partly Cloudy
2014-07-10,1:51 AM,66°F,59°F,78°%,CALM,0°mph,0°mph,29.42°in,0.0°in,Fair
2014-07-10,2:51 AM,67°F,60°F,79°%,CALM,0°mph,0°mph,29.43°in,0.0°in,Fair
2014-07-10,3:51 AM,65°F,59°F,81°%,CALM,0°mph,0°mph,29.43°in,0.0°in,Fair
2014-07-10,4:51 AM,64°F,59°F,84°%,CALM,0°mph,0°mph,29.43°in,0.0°in,Fair
2014-07-10,5:51 AM,63°F,59°F,87°%,CALM,0°mph,0°mph,29.45°in,0.0°in,Fair
2014-07-10,6:51 AM,67°F,61°F,81°%,CALM,0°mph,0°mph,29.46°in,0.0°in,Fair
2014-07-10,7:51 AM,70°F,60°F,71°%,CALM,0°mph,0°mph,29.47°in,0.0°in,Fair
2014-07-10,8:51 AM,73°F,59°F,61°%,CALM,0°mph,0°mph,29.48°in,0.0°in,Fair
2014-07-10,9:51 AM,73°F,57°F,57°%,VAR,3°mph,0°mph,29.50°in,0.0°in,Partly Cloudy
2014-07-10,10:51 AM,75°F,60°F,60°%,VAR,7°mph,0°mph,29.51°in,0.0°in,Mostly Cloudy
2014-07-10,11:51 AM,77°F,61°F,58°%,ENE,9°mph,0°mph,29.52°in,0.0°in,Partly Cloudy
2014-07-10,12:51 PM,77°F,58°F,52°%,VAR,7°mph,0°mph,29.51°in,0.0°in,Fair
2014-07-10,1:51 PM,77°F,56°F,48°%,E,12°mph,0°mph,29.50°in,0.0°in,Fair
2014-07-10,2:51 PM,77°F,55°F,46°%,ENE,14°mph,0°mph,29.49°in,0.0°in,Fair
2014-07-10,3:51 PM,77°F,53°F,43°%,ENE,13°mph,17°mph,29.48°in,0.0°in,Fair
2014-07-10,4:51 PM,76°F,53°F,45°%,E,14°mph,0°mph,29.47°in,0.0°in,Fair
2014-07-10,5:51 PM,75°F,51°F,43°%,E,8°mph,0°mph,29.48°in,0.0°in,Fair
2014-07-10,6:51 PM,75°F,50°F,41°%,E,10°mph,0°mph,29.48°in,0.0°in,Fair
2014-07-10,7:51 PM,73°F,47°F,39°%,ESE,9°mph,0°mph,29.48°in,0.0°in,Fair
2014-07-10,8:51 PM,72°F,49°F,44°%,E,7°mph,0°mph,29.48°in,0.0°in,Fair
2014-07-10,9:51 PM,71°F,51°F,49°%,ESE,5°mph,0°mph,29.50°in,0.0°in,Fair
2014-07-10,10:51 PM,70°F,52°F,53°%,E,5°mph,0°mph,29.50°in,0.0°in,Fair
2014-07-10,11:51 PM,69°F,54°F,58°%,ESE,5°mph,0°mph,29.50°in,0.0°in,Fair
2014-07-11,12:51 AM,68°F,57°F,68°%,SE,3°mph,0°mph,29.51°in,0.0°in,Mostly Cloudy
2014-07-11,1:51 AM,68°F,57°F,68°%,SE,3°mph,0°mph,29.51°in,0.0°in,Mostly Cloudy
2014-07-11,2:51 AM,67°F,53°F,61°%,SE,5°mph,0°mph,29.51°in,0.0°in,Mostly Cloudy
2014-07-11,3:51 AM,66°F,53°F,63°%,SSE,6°mph,0°mph,29.51°in,0.0°in,Mostly Cloudy
2014-07-11,4:51 AM,65°F,53°F,65°%,SSE,5°mph,0°mph,29.51°in,0.0°in,Mostly Cloudy
2014-07-11,5:51 AM,63°F,54°F,72°%,S,3°mph,0°mph,29.52°in,0.0°in,Partly Cloudy
2014-07-11,6:51 AM,66°F,54°F,65°%,S,6°mph,0°mph,29.53°in,0.0°in,Fair
2014-07-11,7:51 AM,70°F,55°F,59°%,S,3°mph,0°mph,29.55°in,0.0°in,Fair
2014-07-11,8:51 AM,74°F,52°F,46°%,S,5°mph,0°mph,29.55°in,0.0°in,Fair
2014-07-11,9:51 AM,76°F,52°F,43°%,VAR,7°mph,0°mph,29.53°in,0.0°in,Fair
2014-07-11,10:51 AM,78°F,51°F,39°%,VAR,3°mph,0°mph,29.53°in,0.0°in,Partly Cloudy
2014-07-11,11:51 AM,80°F,48°F,32°%,SE,7°mph,0°mph,29.52°in,0.0°in,Mostly Cloudy
2014-07-11,12:51 PM,82°F,51°F,34°%,WSW,9°mph,0°mph,29.51°in,0.0°in,Mostly Cloudy
2014-07-11,1:51 PM,82°F,49°F,31°%,SSW,5°mph,0°mph,29.50°in,0.0°in,Mostly Cloudy
2014-07-11,2:51 PM,81°F,49°F,33°%,SSW,9°mph,0°mph,29.48°in,0.0°in,Mostly Cloudy
2014-07-11,3:51 PM,82°F,48°F,30°%,S,9°mph,0°mph,29.46°in,0.0°in,Cloudy
2014-07-11,4:51 PM,81°F,51°F,35°%,SSE,12°mph,0°mph,29.42°in,0.0°in,Cloudy
2014-07-11,5:51 PM,81°F,54°F,39°%,SSE,9°mph,0°mph,29.43°in,0.0°in,Cloudy
2014-07-11,6:51 PM,80°F,56°F,43°%,S,8°mph,0°mph,29.44°in,0.0°in,Cloudy
2014-07-11,7:51 PM,80°F,57°F,45°%,S,8°mph,0°mph,29.44°in,0.0°in,Cloudy
2014-07-11,8:51 PM,79°F,58°F,48°%,S,6°mph,0°mph,29.44°in,0.0°in,Cloudy
2014-07-11,9:51 PM,79°F,58°F,48°%,S,5°mph,0°mph,29.46°in,0.0°in,Cloudy
2014-07-11,10:51 PM,78°F,59°F,52°%,S,6°mph,0°mph,29.46°in,0.0°in,Cloudy
2014-07-11,11:51 PM,78°F,60°F,54°%,SSE,8°mph,0°mph,29.46°in,0.0°in,Cloudy
2014-07-12,12:51 AM,77°F,60°F,56°%,SSE,9°mph,0°mph,29.44°in,0.0°in,Cloudy
2014-07-12,1:51 AM,77°F,60°F,56°%,S,8°mph,0°mph,29.43°in,0.0°in,Cloudy
2014-07-12,2:51 AM,76°F,61°F,60°%,S,7°mph,0°mph,29.41°in,0.0°in,Cloudy
2014-07-12,3:51 AM,76°F,60°F,58°%,S,8°mph,0°mph,29.39°in,0.0°in,Mostly Cloudy
2014-07-12,4:51 AM,76°F,61°F,60°%,S,7°mph,0°mph,29.37°in,0.0°in,Mostly Cloudy
2014-07-12,5:51 AM,76°F,62°F,62°%,S,8°mph,0°mph,29.38°in,0.0°in,Mostly Cloudy
2014-07-12,6:48 AM,72°F,66°F,83°%,SW,7°mph,0°mph,29.39°in,0.2°in,Heavy T-Storm
2014-07-12,6:51 AM,71°F,66°F,84°%,SW,7°mph,0°mph,29.39°in,0.2°in,T-Storm
2014-07-12,7:04 AM,70°F,67°F,90°%,SSW,9°mph,0°mph,29.40°in,0.0°in,Heavy T-Storm
2014-07-12,7:10 AM,70°F,67°F,90°%,S,13°mph,0°mph,29.39°in,0.0°in,Heavy T-Storm
2014-07-12,7:30 AM,70°F,68°F,93°%,S,7°mph,18°mph,29.39°in,0.0°in,Heavy T-Storm
2014-07-12,7:40 AM,70°F,68°F,93°%,S,6°mph,0°mph,29.39°in,0.0°in,Heavy T-Storm
2014-07-12,7:51 AM,71°F,68°F,90°%,SSE,8°mph,0°mph,29.38°in,0.0°in,Light Rain with Thunder
2014-07-12,8:00 AM,71°F,69°F,93°%,S,9°mph,0°mph,29.39°in,0.0°in,Light Rain
2014-07-12,8:27 AM,72°F,70°F,93°%,CALM,0°mph,0°mph,29.38°in,0.1°in,Rain
2014-07-12,8:32 AM,72°F,70°F,93°%,VAR,3°mph,0°mph,29.39°in,0.1°in,Rain
2014-07-12,8:34 AM,72°F,70°F,93°%,VAR,6°mph,0°mph,29.38°in,0.2°in,Heavy Rain
2014-07-12,8:42 AM,72°F,70°F,93°%,SSE,6°mph,0°mph,29.38°in,0.2°in,Heavy Rain
2014-07-12,8:51 AM,73°F,70°F,90°%,S,7°mph,0°mph,29.39°in,0.3°in,Rain
2014-07-12,9:11 AM,73°F,71°F,93°%,SSW,13°mph,0°mph,29.38°in,0.3°in,Heavy Rain
2014-07-12,9:15 AM,73°F,71°F,93°%,S,12°mph,0°mph,29.36°in,0.5°in,Heavy Rain
2014-07-12,9:18 AM,73°F,71°F,93°%,S,12°mph,0°mph,29.36°in,0.6°in,Heavy T-Storm
2014-07-12,9:25 AM,72°F,71°F,97°%,S,9°mph,0°mph,29.37°in,0.7°in,T-Storm
2014-07-12,9:37 AM,72°F,71°F,97°%,S,7°mph,0°mph,29.36°in,0.7°in,Light Rain
2014-07-12,9:51 AM,73°F,70°F,90°%,WSW,15°mph,0°mph,29.39°in,0.7°in,Light Rain with Thunder
2014-07-12,9:58 AM,73°F,70°F,90°%,SW,17°mph,24°mph,29.40°in,0.1°in,Heavy T-Storm
2014-07-12,10:00 AM,72°F,70°F,93°%,SW,18°mph,24°mph,29.39°in,0.3°in,Heavy T-Storm
2014-07-12,10:16 AM,72°F,71°F,97°%,SE,8°mph,0°mph,29.38°in,0.8°in,Heavy T-Storm
2014-07-12,10:23 AM,72°F,70°F,93°%,ESE,10°mph,0°mph,29.37°in,0.8°in,Heavy T-Storm
2014-07-12,10:29 AM,72°F,71°F,97°%,SSE,10°mph,0°mph,29.37°in,0.8°in,Rain
2014-07-12,10:51 AM,73°F,71°F,93°%,S,12°mph,20°mph,29.38°in,0.8°in,Light Rain
