Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2022-06-27,4:53 PM,76°F,48°F,37°%,ENE,10°mph,0°mph,29.53°in,0.0°in,Fair
2022-06-27,5:53 PM,75°F,47°F,37°%,ESE,6°mph,0°mph,29.53°in,0.0°in,Fair
2022-06-27,6:53 PM,74°F,48°F,40°%,E,9°mph,0°mph,29.54°in,0.0°in,Fair
2022-06-27,7:53 PM,71°F,49°F,45°%,E,8°mph,0°mph,29.54°in,0.0°in,Fair
2022-06-27,8:53 PM,69°F,49°F,49°%,E,8°mph,0°mph,29.54°in,0.0°in,Fair
2022-06-27,9:53 PM,69°F,49°F,49°%,ESE,8°mph,0°mph,29.56°in,0.0°in,Fair
2022-06-27,10:53 PM,69°F,49°F,49°%,SE,5°mph,0°mph,29.56°in,0.0°in,Fair
2022-06-27,11:53 PM,67°F,50°F,54°%,SE,5°mph,0°mph,29.56°in,0.0°in,Fair
2022-06-28,12:53 AM,67°F,48°F,51°%,SSE,5°mph,0°mph,29.55°in,0.0°in,Fair
2022-06-28,1:53 AM,66°F,46°F,48°%,S,6°mph,0°mph,29.56°in,0.0°in,Fair
2022-06-28,2:53 AM,64°F,47°F,54°%,S,6°mph,0°mph,29.56°in,0.0°in,Fair
2022-06-28,3:53 AM,64°F,46°F,52°%,SSW,6°mph,0°mph,29.56°in,0.0°in,Fair
2022-06-28,4:53 AM,63°F,46°F,54°%,SSW,6°mph,0°mph,29.57°in,0.0°in,Fair
2022-06-28,5:53 AM,63°F,45°F,52°%,SSW,9°mph,0°mph,29.57°in,0.0°in,Fair
2022-06-28,6:53 AM,66°F,46°F,48°%,SSW,9°mph,0°mph,29.57°in,0.0°in,Fair
2022-06-28,7:53 AM,71°F,46°F,41°%,SSW,9°mph,0°mph,29.58°in,0.0°in,Fair
2022-06-28,8:53 AM,74°F,48°F,40°%,SSW,10°mph,0°mph,29.57°in,0.0°in,Fair
2022-06-28,9:53 AM,77°F,51°F,40°%,SW,10°mph,0°mph,29.57°in,0.0°in,Fair
2022-06-28,10:53 AM,80°F,52°F,38°%,SW,9°mph,17°mph,29.56°in,0.0°in,Fair
2022-06-28,11:53 AM,83°F,54°F,37°%,WSW,12°mph,20°mph,29.55°in,0.0°in,Fair
2022-06-28,12:53 PM,85°F,53°F,33°%,SW,8°mph,0°mph,29.53°in,0.0°in,Partly Cloudy
2022-06-28,1:53 PM,87°F,51°F,29°%,SW,13°mph,21°mph,29.51°in,0.0°in,Partly Cloudy
2022-06-28,2:53 PM,87°F,48°F,26°%,WSW,12°mph,20°mph,29.49°in,0.0°in,Mostly Cloudy
2022-06-28,3:53 PM,87°F,49°F,27°%,SSW,15°mph,21°mph,29.47°in,0.0°in,Mostly Cloudy
2022-06-28,4:53 PM,87°F,49°F,27°%,SSW,16°mph,29°mph,29.45°in,0.0°in,Partly Cloudy
2022-06-28,5:53 PM,86°F,49°F,28°%,SW,13°mph,22°mph,29.45°in,0.0°in,Partly Cloudy
2022-06-28,6:53 PM,84°F,49°F,29°%,WSW,13°mph,0°mph,29.44°in,0.0°in,Fair
2022-06-28,7:53 PM,83°F,49°F,31°%,SW,13°mph,0°mph,29.43°in,0.0°in,Fair
2022-06-28,8:53 PM,80°F,51°F,36°%,SW,10°mph,0°mph,29.43°in,0.0°in,Fair
2022-06-28,9:53 PM,78°F,52°F,40°%,SW,9°mph,0°mph,29.44°in,0.0°in,Fair
2022-06-28,10:53 PM,76°F,53°F,45°%,WSW,8°mph,0°mph,29.46°in,0.0°in,Fair
2022-06-28,11:53 PM,74°F,54°F,50°%,SSW,9°mph,0°mph,29.47°in,0.0°in,Fair
2022-06-29,12:53 AM,73°F,55°F,53°%,SSW,8°mph,0°mph,29.46°in,0.0°in,Partly Cloudy
2022-06-29,1:53 AM,73°F,55°F,53°%,SW,9°mph,0°mph,29.46°in,0.0°in,Mostly Cloudy
2022-06-29,2:53 AM,74°F,55°F,52°%,SW,10°mph,0°mph,29.46°in,0.0°in,Cloudy
2022-06-29,3:53 AM,73°F,56°F,55°%,W,8°mph,0°mph,29.48°in,0.0°in,Cloudy
2022-06-29,4:53 AM,70°F,58°F,65°%,SW,6°mph,0°mph,29.47°in,0.0°in,Mostly Cloudy
2022-06-29,5:53 AM,70°F,57°F,63°%,SSW,9°mph,0°mph,29.48°in,0.0°in,Mostly Cloudy
2022-06-29,6:53 AM,72°F,56°F,57°%,SW,9°mph,0°mph,29.48°in,0.0°in,Partly Cloudy
2022-06-29,7:53 AM,75°F,57°F,53°%,WSW,9°mph,0°mph,29.49°in,0.0°in,Mostly Cloudy
2022-06-29,8:53 AM,78°F,55°F,45°%,WSW,9°mph,0°mph,29.49°in,0.0°in,Fair
2022-06-29,9:53 AM,80°F,56°F,43°%,W,12°mph,0°mph,29.49°in,0.0°in,Partly Cloudy
2022-06-29,10:53 AM,82°F,57°F,42°%,W,6°mph,0°mph,29.51°in,0.0°in,Fair
2022-06-29,11:53 AM,85°F,58°F,40°%,CALM,0°mph,0°mph,29.50°in,0.0°in,Fair
2022-06-29,12:53 PM,86°F,59°F,40°%,WSW,3°mph,0°mph,29.49°in,0.0°in,Fair
2022-06-29,1:53 PM,89°F,59°F,36°%,E,9°mph,0°mph,29.49°in,0.0°in,Fair
2022-06-29,2:53 PM,87°F,58°F,37°%,E,12°mph,0°mph,29.48°in,0.0°in,Fair
2022-06-29,3:53 PM,85°F,58°F,40°%,ENE,9°mph,0°mph,29.47°in,0.0°in,Fair
2022-06-29,4:53 PM,85°F,60°F,43°%,E,12°mph,20°mph,29.47°in,0.0°in,Fair
2022-06-29,5:53 PM,84°F,60°F,44°%,E,8°mph,0°mph,29.45°in,0.0°in,Fair
2022-06-29,6:53 PM,82°F,59°F,45°%,E,9°mph,0°mph,29.44°in,0.0°in,Fair
2022-06-29,7:53 PM,81°F,59°F,47°%,E,8°mph,0°mph,29.44°in,0.0°in,Fair
2022-06-29,8:53 PM,79°F,60°F,52°%,E,7°mph,0°mph,29.45°in,0.0°in,Fair
2022-06-29,9:53 PM,78°F,60°F,54°%,SE,7°mph,0°mph,29.46°in,0.0°in,Fair
2022-06-29,10:53 PM,79°F,60°F,52°%,SE,3°mph,0°mph,29.46°in,0.0°in,Fair
2022-06-29,11:53 PM,79°F,62°F,56°%,SSW,6°mph,0°mph,29.45°in,0.0°in,Fair
2022-06-30,12:53 AM,80°F,63°F,56°%,SSW,9°mph,0°mph,29.45°in,0.0°in,Fair
2022-06-30,1:53 AM,79°F,63°F,58°%,SSW,12°mph,0°mph,29.45°in,0.0°in,Fair
2022-06-30,2:53 AM,77°F,62°F,60°%,SW,10°mph,0°mph,29.45°in,0.0°in,Fair
2022-06-30,3:53 AM,76°F,61°F,60°%,SW,10°mph,0°mph,29.44°in,0.0°in,Fair
2022-06-30,4:53 AM,74°F,60°F,62°%,SSW,8°mph,0°mph,29.44°in,0.0°in,Fair
2022-06-30,5:53 AM,74°F,59°F,59°%,SSW,9°mph,0°mph,29.43°in,0.0°in,Fair
2022-06-30,6:53 AM,77°F,58°F,52°%,SSW,14°mph,23°mph,29.40°in,0.0°in,Partly Cloudy
2022-06-30,7:53 AM,79°F,59°F,50°%,SW,13°mph,21°mph,29.42°in,0.0°in,Partly Cloudy
2022-06-30,8:53 AM,82°F,59°F,45°%,SW,16°mph,21°mph,29.42°in,0.0°in,Partly Cloudy
2022-06-30,9:53 AM,85°F,59°F,41°%,SW,18°mph,28°mph,29.40°in,0.0°in,Partly Cloudy
2022-06-30,10:53 AM,87°F,59°F,39°%,SW,15°mph,26°mph,29.39°in,0.0°in,Partly Cloudy
2022-06-30,11:53 AM,88°F,59°F,37°%,SW,16°mph,24°mph,29.37°in,0.0°in,Mostly Cloudy
2022-06-30,12:53 PM,91°F,60°F,35°%,SW,15°mph,24°mph,29.34°in,0.0°in,Mostly Cloudy
2022-06-30,1:53 PM,92°F,59°F,33°%,SSW,18°mph,30°mph,29.32°in,0.0°in,Partly Cloudy
2022-06-30,2:53 PM,93°F,58°F,31°%,SW,17°mph,25°mph,29.30°in,0.0°in,Partly Cloudy
2022-06-30,3:53 PM,93°F,57°F,30°%,SSW,18°mph,26°mph,29.30°in,0.0°in,Mostly Cloudy
2022-06-30,4:53 PM,93°F,55°F,28°%,WSW,15°mph,25°mph,29.28°in,0.0°in,Mostly Cloudy
2022-06-30,5:53 PM,91°F,55°F,29°%,SSW,18°mph,30°mph,29.27°in,0.0°in,Mostly Cloudy
2022-06-30,6:53 PM,91°F,54°F,28°%,SSW,15°mph,32°mph,29.27°in,0.0°in,Mostly Cloudy
2022-06-30,7:53 PM,88°F,55°F,32°%,SW,15°mph,0°mph,29.27°in,0.0°in,Mostly Cloudy
2022-06-30,8:53 PM,86°F,56°F,36°%,SW,10°mph,22°mph,29.27°in,0.0°in,Mostly Cloudy
2022-06-30,9:53 PM,84°F,58°F,41°%,SSW,13°mph,18°mph,29.28°in,0.0°in,Mostly Cloudy
2022-06-30,10:53 PM,82°F,58°F,44°%,SSW,8°mph,20°mph,29.28°in,0.0°in,Mostly Cloudy
2022-06-30,11:53 PM,81°F,57°F,44°%,SW,10°mph,20°mph,29.28°in,0.0°in,Mostly Cloudy
2022-07-01,12:53 AM,80°F,57°F,45°%,SSW,8°mph,0°mph,29.28°in,0.0°in,Cloudy
2022-07-01,1:53 AM,79°F,57°F,47°%,SSW,9°mph,0°mph,29.27°in,0.0°in,Mostly Cloudy
2022-07-01,2:53 AM,79°F,57°F,47°%,SW,10°mph,0°mph,29.26°in,0.0°in,Cloudy
2022-07-01,3:53 AM,77°F,58°F,52°%,SW,8°mph,0°mph,29.26°in,0.0°in,Cloudy
2022-07-01,4:53 AM,76°F,59°F,56°%,SSW,9°mph,0°mph,29.25°in,0.0°in,Mostly Cloudy
2022-07-01,5:53 AM,76°F,59°F,56°%,SSW,9°mph,0°mph,29.25°in,0.0°in,Mostly Cloudy
2022-07-01,6:53 AM,78°F,59°F,52°%,WSW,9°mph,0°mph,29.26°in,0.0°in,Cloudy
2022-07-01,7:53 AM,79°F,59°F,50°%,WSW,7°mph,0°mph,29.27°in,0.0°in,Cloudy
2022-07-01,8:53 AM,80°F,60°F,50°%,WSW,6°mph,0°mph,29.27°in,0.0°in,Cloudy
2022-07-01,9:53 AM,81°F,61°F,50°%,NW,7°mph,0°mph,29.27°in,0.0°in,Cloudy
2022-07-01,10:53 AM,85°F,61°F,44°%,NE,8°mph,0°mph,29.28°in,0.0°in,Mostly Cloudy
2022-07-01,11:53 AM,78°F,59°F,52°%,NNE,15°mph,0°mph,29.29°in,0.0°in,Mostly Cloudy
2022-07-01,12:53 PM,75°F,56°F,51°%,NE,10°mph,0°mph,29.32°in,0.0°in,Cloudy
2022-07-01,1:15 PM,74°F,55°F,52°%,CALM,0°mph,0°mph,29.36°in,0.0°in,Thunder
2022-07-01,1:40 PM,74°F,56°F,53°%,SE,6°mph,0°mph,29.35°in,0.0°in,Light Rain
2022-07-01,1:53 PM,73°F,59°F,61°%,SE,9°mph,0°mph,29.33°in,0.0°in,Light Rain
2022-07-01,2:53 PM,73°F,59°F,61°%,ESE,7°mph,0°mph,29.30°in,0.0°in,Light Rain
2022-07-01,3:53 PM,75°F,58°F,55°%,CALM,0°mph,0°mph,29.30°in,0.0°in,Cloudy
2022-07-01,4:53 PM,76°F,58°F,54°%,CALM,0°mph,0°mph,29.30°in,0.0°in,Cloudy
2022-07-01,5:53 PM,76°F,60°F,58°%,S,5°mph,0°mph,29.29°in,0.0°in,Cloudy
2022-07-01,6:53 PM,76°F,61°F,60°%,CALM,0°mph,0°mph,29.30°in,0.0°in,Cloudy
2022-07-01,7:53 PM,75°F,59°F,57°%,ESE,8°mph,0°mph,29.29°in,0.0°in,Mostly Cloudy
2022-07-01,8:53 PM,73°F,60°F,64°%,SE,5°mph,0°mph,29.30°in,0.0°in,Partly Cloudy
2022-07-01,9:53 PM,73°F,61°F,66°%,S,3°mph,0°mph,29.31°in,0.0°in,Fair
2022-07-01,10:53 PM,72°F,61°F,68°%,CALM,0°mph,0°mph,29.32°in,0.0°in,Fair
2022-07-01,11:53 PM,71°F,61°F,70°%,CALM,0°mph,0°mph,29.32°in,0.0°in,Fair
2022-07-02,12:53 AM,71°F,61°F,70°%,CALM,0°mph,0°mph,29.33°in,0.0°in,Fair
2022-07-02,1:53 AM,69°F,61°F,75°%,CALM,0°mph,0°mph,29.33°in,0.0°in,Fair
2022-07-02,2:53 AM,69°F,62°F,78°%,SW,3°mph,0°mph,29.33°in,0.0°in,Fair
2022-07-02,3:53 AM,68°F,62°F,81°%,CALM,0°mph,0°mph,29.34°in,0.0°in,Fair
2022-07-02,4:53 AM,67°F,61°F,81°%,CALM,0°mph,0°mph,29.34°in,0.0°in,Fair
2022-07-02,5:53 AM,66°F,60°F,81°%,WSW,3°mph,0°mph,29.35°in,0.0°in,Fair
2022-07-02,6:53 AM,71°F,60°F,68°%,CALM,0°mph,0°mph,29.36°in,0.0°in,Fair
2022-07-02,7:53 AM,74°F,55°F,52°%,N,7°mph,0°mph,29.37°in,0.0°in,Mostly Cloudy
2022-07-02,8:53 AM,78°F,50°F,37°%,NNW,6°mph,0°mph,29.37°in,0.0°in,Partly Cloudy
2022-07-02,9:53 AM,81°F,48°F,31°%,N,5°mph,0°mph,29.39°in,0.0°in,Partly Cloudy
2022-07-02,10:53 AM,85°F,45°F,25°%,NNE,9°mph,0°mph,29.39°in,0.0°in,Mostly Cloudy
2022-07-02,11:53 AM,84°F,47°F,27°%,NNE,8°mph,0°mph,29.40°in,0.0°in,Mostly Cloudy
2022-07-02,12:53 PM,84°F,48°F,28°%,E,9°mph,0°mph,29.40°in,0.0°in,Mostly Cloudy
2022-07-02,1:53 PM,85°F,48°F,28°%,ENE,12°mph,0°mph,29.38°in,0.0°in,Mostly Cloudy
2022-07-02,2:53 PM,85°F,47°F,27°%,E,13°mph,17°mph,29.37°in,0.0°in,Mostly Cloudy
2022-07-02,3:53 PM,85°F,46°F,26°%,E,3°mph,0°mph,29.37°in,0.0°in,Mostly Cloudy
2022-07-02,4:53 PM,84°F,45°F,25°%,ESE,12°mph,0°mph,29.37°in,0.0°in,Mostly Cloudy
2022-07-02,5:53 PM,83°F,45°F,26°%,ESE,10°mph,0°mph,29.37°in,0.0°in,Mostly Cloudy
2022-07-02,6:53 PM,82°F,45°F,27°%,ESE,8°mph,0°mph,29.37°in,0.0°in,Mostly Cloudy
2022-07-02,7:53 PM,81°F,46°F,29°%,ESE,8°mph,0°mph,29.38°in,0.0°in,Mostly Cloudy
2022-07-02,8:53 PM,80°F,46°F,30°%,SSE,6°mph,0°mph,29.38°in,0.0°in,Partly Cloudy
2022-07-02,9:53 PM,79°F,47°F,32°%,S,6°mph,0°mph,29.40°in,0.0°in,Partly Cloudy
2022-07-02,10:53 PM,77°F,48°F,36°%,SSW,6°mph,0°mph,29.39°in,0.0°in,Partly Cloudy
2022-07-02,11:53 PM,76°F,48°F,37°%,SSW,6°mph,0°mph,29.40°in,0.0°in,Mostly Cloudy
2022-07-03,12:53 AM,76°F,49°F,38°%,SSW,7°mph,0°mph,29.41°in,0.0°in,Mostly Cloudy
2022-07-03,1:53 AM,75°F,49°F,40°%,SW,8°mph,0°mph,29.40°in,0.0°in,Mostly Cloudy
2022-07-03,2:53 AM,74°F,50°F,43°%,WSW,5°mph,0°mph,29.40°in,0.0°in,Partly Cloudy
2022-07-03,3:53 AM,71°F,52°F,51°%,WSW,5°mph,0°mph,29.41°in,0.0°in,Fair
2022-07-03,4:53 AM,71°F,53°F,53°%,WSW,5°mph,0°mph,29.43°in,0.0°in,Fair
2022-07-03,5:53 AM,70°F,55°F,59°%,WNW,3°mph,0°mph,29.45°in,0.0°in,Fair
2022-07-03,6:53 AM,74°F,56°F,53°%,NNW,6°mph,0°mph,29.47°in,0.0°in,Fair
2022-07-03,7:53 AM,77°F,58°F,52°%,NW,7°mph,0°mph,29.47°in,0.0°in,Fair
2022-07-03,8:53 AM,80°F,58°F,47°%,CALM,0°mph,0°mph,29.47°in,0.0°in,Fair
2022-07-03,9:53 AM,83°F,58°F,42°%,VAR,3°mph,0°mph,29.48°in,0.0°in,Fair
2022-07-03,10:53 AM,85°F,57°F,38°%,CALM,0°mph,0°mph,29.47°in,0.0°in,Fair
2022-07-03,11:53 AM,87°F,57°F,36°%,VAR,5°mph,0°mph,29.47°in,0.0°in,Fair
2022-07-03,12:53 PM,86°F,59°F,40°%,E,13°mph,0°mph,29.46°in,0.0°in,Mostly Cloudy
2022-07-03,1:53 PM,86°F,58°F,38°%,E,10°mph,0°mph,29.46°in,0.0°in,Partly Cloudy
2022-07-03,2:53 PM,87°F,58°F,37°%,E,9°mph,0°mph,29.45°in,0.0°in,Partly Cloudy
2022-07-03,3:53 PM,87°F,58°F,37°%,E,9°mph,0°mph,29.45°in,0.0°in,Partly Cloudy
2022-07-03,4:53 PM,86°F,58°F,38°%,ENE,10°mph,0°mph,29.44°in,0.0°in,Fair
2022-07-03,5:53 PM,85°F,57°F,38°%,E,12°mph,0°mph,29.43°in,0.0°in,Fair
2022-07-03,6:53 PM,84°F,57°F,40°%,E,9°mph,0°mph,29.43°in,0.0°in,Fair
2022-07-03,7:53 PM,83°F,57°F,41°%,E,10°mph,0°mph,29.42°in,0.0°in,Fair
2022-07-03,8:53 PM,81°F,57°F,44°%,ESE,9°mph,0°mph,29.43°in,0.0°in,Fair
2022-07-03,9:53 PM,80°F,57°F,45°%,ESE,5°mph,0°mph,29.45°in,0.0°in,Fair
2022-07-03,10:53 PM,80°F,58°F,47°%,ESE,6°mph,0°mph,29.44°in,0.0°in,Fair
2022-07-03,11:53 PM,79°F,59°F,50°%,SE,6°mph,0°mph,29.44°in,0.0°in,Fair
2022-07-04,12:53 AM,78°F,59°F,52°%,SE,6°mph,0°mph,29.43°in,0.0°in,Fair
2022-07-04,1:53 AM,77°F,58°F,52°%,SE,6°mph,0°mph,29.43°in,0.0°in,Fair
2022-07-04,2:53 AM,76°F,58°F,54°%,SSE,5°mph,0°mph,29.42°in,0.0°in,Fair
2022-07-04,3:53 AM,75°F,58°F,55°%,SSE,5°mph,0°mph,29.42°in,0.0°in,Fair
2022-07-04,4:53 AM,74°F,58°F,57°%,CALM,0°mph,0°mph,29.43°in,0.0°in,Fair
2022-07-04,5:53 AM,74°F,58°F,57°%,SE,5°mph,0°mph,29.43°in,0.0°in,Fair
2022-07-04,6:53 AM,76°F,58°F,54°%,S,10°mph,21°mph,29.42°in,0.0°in,Mostly Cloudy
2022-07-04,7:53 AM,77°F,58°F,52°%,S,7°mph,0°mph,29.42°in,0.0°in,Mostly Cloudy
2022-07-04,8:53 AM,82°F,60°F,47°%,S,6°mph,0°mph,29.42°in,0.0°in,Mostly Cloudy
2022-07-04,9:53 AM,85°F,61°F,44°%,SSW,14°mph,21°mph,29.39°in,0.0°in,Mostly Cloudy
2022-07-04,10:53 AM,88°F,60°F,39°%,SSW,17°mph,26°mph,29.39°in,0.0°in,Mostly Cloudy
2022-07-04,11:53 AM,88°F,61°F,40°%,SSW,14°mph,31°mph,29.39°in,0.0°in,Mostly Cloudy
2022-07-04,12:53 PM,88°F,62°F,42°%,SSW,10°mph,23°mph,29.37°in,0.0°in,Fair
2022-07-04,1:53 PM,87°F,62°F,43°%,SSW,12°mph,22°mph,29.35°in,0.0°in,Mostly Cloudy
2022-07-04,2:53 PM,84°F,67°F,56°%,S,9°mph,0°mph,29.31°in,0.0°in,Light Rain
2022-07-04,3:04 PM,83°F,68°F,60°%,S,9°mph,0°mph,29.31°in,0.0°in,Light Rain with Thunder
2022-07-04,3:20 PM,82°F,68°F,62°%,S,8°mph,21°mph,29.30°in,0.0°in,Light Rain
2022-07-04,3:53 PM,81°F,69°F,67°%,S,9°mph,0°mph,29.29°in,0.0°in,Light Rain
2022-07-04,4:53 PM,83°F,70°F,65°%,S,6°mph,0°mph,29.29°in,0.0°in,Mostly Cloudy
2022-07-04,5:53 PM,81°F,70°F,69°%,SSE,7°mph,0°mph,29.30°in,0.1°in,Light Rain
2022-07-04,6:53 PM,83°F,71°F,67°%,SSW,13°mph,23°mph,29.27°in,0.0°in,Mostly Cloudy
2022-07-04,7:53 PM,82°F,71°F,69°%,S,15°mph,24°mph,29.25°in,0.0°in,Mostly Cloudy
2022-07-04,8:53 PM,81°F,71°F,72°%,S,12°mph,24°mph,29.22°in,0.0°in,Partly Cloudy
2022-07-04,9:53 PM,80°F,70°F,71°%,S,9°mph,22°mph,29.23°in,0.0°in,Partly Cloudy
2022-07-04,10:53 PM,81°F,69°F,67°%,SSW,14°mph,21°mph,29.24°in,0.0°in,Partly Cloudy
2022-07-04,11:53 PM,81°F,70°F,69°%,SW,9°mph,0°mph,29.25°in,0.0°in,Mostly Cloudy
2022-07-05,12:16 AM,81°F,71°F,72°%,W,9°mph,0°mph,29.25°in,0.0°in,Thunder in the Vicinity
2022-07-05,12:29 AM,81°F,68°F,65°%,NNE,7°mph,25°mph,29.26°in,0.0°in,Mostly Cloudy
2022-07-05,12:39 AM,81°F,67°F,62°%,SE,8°mph,0°mph,29.23°in,0.0°in,Thunder in the Vicinity
2022-07-05,12:50 AM,81°F,68°F,65°%,,0°mph,0°mph,29.27°in,0.0°in,Light Rain with Thunder
2022-07-05,12:53 AM,79°F,68°F,69°%,NW,13°mph,26°mph,29.28°in,0.1°in,Light Rain with Thunder
2022-07-05,1:17 AM,70°F,66°F,87°%,WNW,13°mph,22°mph,29.29°in,0.7°in,Heavy T-Storm
2022-07-05,1:46 AM,73°F,66°F,79°%,NW,17°mph,38°mph,29.27°in,1.1°in,Heavy T-Storm
2022-07-05,1:53 AM,74°F,66°F,76°%,NW,13°mph,29°mph,29.23°in,1.2°in,T-Storm
2022-07-05,2:25 AM,74°F,68°F,82°%,SSW,9°mph,0°mph,29.21°in,0.1°in,Cloudy
2022-07-05,2:53 AM,73°F,68°F,84°%,SSW,10°mph,0°mph,29.21°in,0.1°in,Cloudy
2022-07-05,3:53 AM,74°F,69°F,85°%,SSW,7°mph,0°mph,29.20°in,0.0°in,Mostly Cloudy
2022-07-05,4:53 AM,76°F,70°F,82°%,SSW,8°mph,0°mph,29.21°in,0.0°in,Mostly Cloudy
2022-07-05,5:53 AM,78°F,72°F,81°%,SSW,10°mph,22°mph,29.21°in,0.0°in,Mostly Cloudy
2022-07-05,6:53 AM,80°F,73°F,79°%,SW,13°mph,21°mph,29.22°in,0.0°in,Mostly Cloudy
2022-07-05,7:53 AM,84°F,75°F,74°%,WSW,14°mph,21°mph,29.22°in,0.0°in,Mostly Cloudy
2022-07-05,8:53 AM,85°F,75°F,72°%,W,8°mph,0°mph,29.22°in,0.0°in,Mostly Cloudy
2022-07-05,9:53 AM,87°F,75°F,67°%,W,9°mph,0°mph,29.22°in,0.0°in,Partly Cloudy
2022-07-05,10:53 AM,91°F,74°F,57°%,WNW,9°mph,0°mph,29.22°in,0.0°in,Partly Cloudy
2022-07-05,11:53 AM,92°F,75°F,58°%,W,8°mph,0°mph,29.22°in,0.0°in,Mostly Cloudy
2022-07-05,12:53 PM,95°F,76°F,54°%,VAR,6°mph,0°mph,29.20°in,0.0°in,Mostly Cloudy
2022-07-05,1:53 PM,90°F,75°F,61°%,ENE,12°mph,0°mph,29.21°in,0.0°in,Mostly Cloudy
2022-07-05,2:53 PM,92°F,75°F,58°%,E,10°mph,0°mph,29.19°in,0.0°in,Mostly Cloudy
2022-07-05,3:53 PM,91°F,75°F,59°%,E,12°mph,0°mph,29.17°in,0.0°in,Mostly Cloudy
2022-07-05,4:20 PM,86°F,75°F,70°%,ENE,9°mph,0°mph,29.19°in,0.0°in,Thunder
2022-07-05,4:47 PM,86°F,75°F,70°%,E,10°mph,0°mph,29.18°in,0.0°in,Mostly Cloudy
2022-07-05,4:53 PM,86°F,75°F,70°%,E,8°mph,0°mph,29.17°in,0.0°in,Mostly Cloudy
2022-07-05,5:53 PM,85°F,73°F,67°%,E,10°mph,0°mph,29.16°in,0.0°in,Mostly Cloudy
2022-07-05,6:53 PM,81°F,71°F,72°%,ENE,9°mph,0°mph,29.16°in,0.0°in,Mostly Cloudy
2022-07-05,7:53 PM,79°F,71°F,77°%,ENE,7°mph,0°mph,29.16°in,0.0°in,Mostly Cloudy
2022-07-05,8:53 PM,79°F,70°F,74°%,N,8°mph,18°mph,29.21°in,0.0°in,Mostly Cloudy
2022-07-05,9:11 PM,79°F,70°F,74°%,N,18°mph,26°mph,29.23°in,0.0°in,Thunder
2022-07-05,9:30 PM,78°F,70°F,76°%,N,12°mph,0°mph,29.25°in,0.0°in,Light Rain with Thunder
2022-07-05,9:49 PM,77°F,70°F,78°%,NE,12°mph,0°mph,29.24°in,0.0°in,Light Rain with Thunder
2022-07-05,9:53 PM,77°F,71°F,82°%,NE,17°mph,22°mph,29.23°in,0.0°in,Light Rain with Thunder
2022-07-05,10:12 PM,76°F,69°F,79°%,NNE,20°mph,25°mph,29.23°in,0.0°in,Thunder
2022-07-05,10:28 PM,75°F,68°F,79°%,NNE,17°mph,0°mph,29.24°in,0.0°in,Cloudy
2022-07-05,10:53 PM,75°F,67°F,76°%,N,10°mph,0°mph,29.25°in,0.0°in,Cloudy
2022-07-05,11:53 PM,75°F,67°F,76°%,E,9°mph,0°mph,29.22°in,0.0°in,Cloudy
2022-07-06,12:53 AM,75°F,68°F,79°%,VAR,7°mph,17°mph,29.23°in,0.0°in,Cloudy
2022-07-06,1:50 AM,75°F,68°F,78°%,NNW,21°mph,0°mph,29.27°in,0.0°in,Light Rain with Thunder
2022-07-06,1:53 AM,74°F,68°F,82°%,NW,17°mph,0°mph,29.28°in,0.0°in,Light Rain with Thunder
2022-07-06,1:59 AM,74°F,68°F,82°%,N,9°mph,24°mph,29.26°in,0.0°in,T-Storm
2022-07-06,2:22 AM,73°F,69°F,87°%,ESE,5°mph,0°mph,29.24°in,0.2°in,Light Rain with Thunder
2022-07-06,2:41 AM,73°F,69°F,87°%,E,6°mph,0°mph,29.22°in,0.2°in,Light Rain
2022-07-06,2:53 AM,73°F,69°F,87°%,ESE,8°mph,0°mph,29.21°in,0.2°in,Light Rain
2022-07-06,3:53 AM,74°F,68°F,82°%,SSE,8°mph,0°mph,29.19°in,0.0°in,Light Rain
2022-07-06,4:53 AM,74°F,69°F,85°%,N,10°mph,0°mph,29.22°in,0.0°in,Light Rain
2022-07-06,5:53 AM,74°F,69°F,85°%,N,8°mph,0°mph,29.25°in,0.0°in,Cloudy
2022-07-06,6:25 AM,74°F,69°F,85°%,N,8°mph,0°mph,29.26°in,0.0°in,Cloudy
2022-07-06,6:48 AM,73°F,70°F,88°%,NNE,8°mph,0°mph,29.26°in,0.0°in,Cloudy
2022-07-06,6:53 AM,74°F,69°F,85°%,NNE,8°mph,0°mph,29.26°in,0.0°in,Cloudy
2022-07-06,7:17 AM,74°F,69°F,85°%,N,8°mph,0°mph,29.26°in,0.0°in,Cloudy
2022-07-06,7:53 AM,74°F,69°F,85°%,NNE,8°mph,0°mph,29.26°in,0.0°in,Cloudy
2022-07-06,8:53 AM,74°F,68°F,82°%,N,12°mph,0°mph,29.27°in,0.0°in,Cloudy
2022-07-06,9:53 AM,75°F,68°F,79°%,N,9°mph,0°mph,29.28°in,0.0°in,Cloudy
2022-07-06,10:09 AM,76°F,68°F,76°%,NNE,10°mph,0°mph,29.28°in,0.0°in,Cloudy
2022-07-06,10:39 AM,78°F,67°F,68°%,N,10°mph,0°mph,29.29°in,0.0°in,Mostly Cloudy
2022-07-06,10:53 AM,79°F,68°F,69°%,N,13°mph,0°mph,29.29°in,0.0°in,Mostly Cloudy
2022-07-06,11:32 AM,77°F,67°F,71°%,NNE,12°mph,0°mph,29.30°in,0.0°in,Mostly Cloudy
